('cve-2016-4170', 7),('cve-2019-3846', 7),cve-2015-0612,0,cve-2016-4742,12,cve-2016-7863,12,cve-2018-2489,13,cve-2016-1416,17,cve-2015-7097,0,cve-2015-3001,18,cve-2018-13624,0,cve-2015-9162,17,cve-2019-7929,16,cve-2017-15876,7,cve-2019-0293,14,cve-2017-2705,0,cve-2018-5473,19,cve-2016-10674,19,cve-2016-10291,0,cve-2015-1283,16
('cve-2016-4170', 7),('cve-2019-3846', 7),cve-2015-1682,14,cve-2018-13679,4,cve-2018-19021,14,cve-2017-7177,13,cve-2017-2721,4,cve-2019-15058,16,cve-2017-7854,17,cve-2017-1254,0,cve-2016-0736,9,cve-2016-0888,4,cve-2017-13772,11,cve-2018-10706,17,cve-2017-12316,16,cve-2019-2237,4,cve-2018-9847,0,cve-2017-17767,4,cve-2015-8677,11,cve-2017-18255,8
('cve-2016-4170', 7),('cve-2019-3846', 7),cve-2016-5602,16,cve-2018-1451,0,cve-2015-0053,12,cve-2015-7050,16,cve-2018-1066,6,cve-2017-3262,7,cve-2017-9060,18,cve-2017-7482,6,cve-2018-6149,4,cve-2018-4412,12,cve-2017-9035,6,cve-2016-1424,7,cve-2018-12234,6,cve-2017-8652,11,cve-2016-0897,4,cve-2017-11025,16,cve-2017-7530,11,cve-2017-14280,7,cve-2015-3201,8
('cve-2016-4170', 7),('cve-2019-3846', 7),cve-2019-9820,8,cve-2017-17158,4,cve-2017-17053,7,cve-2017-8994,4,cve-2019-15045,19,cve-2017-11459,12,cve-2019-12491,17,cve-2019-1144,4,cve-2019-11750,19,cve-2017-16957,8,cve-2015-5340,7,cve-2017-6632,7,cve-2016-3445,12,cve-2015-7774,7,cve-2019-2865,7,cve-2018-4415,4,cve-2017-14069,8,cve-2019-2713,7,cve-2019-0130,0,cve-2015-5435,12
('cve-2016-4170', 7),('cve-2019-3846', 7),cve-2018-1030,0,cve-2018-18375,7,cve-2017-7121,7,cve-2017-16554,13,cve-2018-19064,13,cve-2016-3265,12,cve-2019-6830,12,cve-2019-1289,4,cve-2017-7016,16,cve-2019-14275,12,cve-2018-16885,14,cve-2016-5537,12,cve-2016-9977,7,cve-2015-4509,18,cve-2017-5124,13,cve-2018-4287,17
('cve-2016-4170', 7),('cve-2019-3846', 7),cve-2018-10505,4,cve-2017-12372,7,cve-2018-9533,7,cve-2018-1903,7,cve-2015-2690,0,cve-2017-2357,4,cve-2018-6514,7,cve-2018-0174,8,cve-2018-14263,4,cve-2017-2828,11,cve-2015-3121,19,cve-2015-1356,11,cve-2018-15443,7,cve-2019-1836,7,cve-2019-6739,7,cve-2019-15025,0,cve-2017-2452,18,cve-2017-8367,8
('cve-2016-4170', 7),('cve-2019-3846', 7),cve-2018-10760,0,cve-2016-2953,6,cve-2018-15782,7,cve-2017-13047,12,cve-2018-2630,11,cve-2017-0271,19,cve-2016-3301,17,cve-2019-5447,0,cve-2016-4925,9,cve-2015-8978,9,cve-2015-1012,4,cve-2019-7810,7,cve-2018-0602,4,cve-2018-4920,14,cve-2015-2645,7,cve-2018-12441,6,cve-2018-3766,7,cve-2018-15695,8,cve-2015-2147,13,cve-2018-8219,12
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2015-2203,8,cve-2019-14491,11,cve-2015-9224,18,cve-2019-5244,13,cve-2017-17935,8,cve-2017-10749,13,cve-2017-11149,13,cve-2019-10385,18,cve-2018-13518,11,cve-2018-13536,16,cve-2015-2415,12,cve-2017-17931,8,cve-2015-0078,4,cve-2017-10379,7,cve-2017-8738,17
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2018-11362,7,cve-2019-2661,0,cve-2016-6923,8,cve-2015-6435,7,cve-2017-16131,8,cve-2016-6515,8,cve-2018-20884,12,cve-2017-17539,0,cve-2017-2688,8,cve-2019-0889,8,cve-2017-10062,16,cve-2019-13314,4,cve-2017-16646,19,cve-2017-16128,19,cve-2018-5152,19,cve-2015-6761,4,cve-2017-3562,13,cve-2019-15115,19
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2016-10651,6,cve-2017-16384,17,cve-2015-7937,0,cve-2016-9540,8,cve-2015-8380,7,cve-2016-6924,8,cve-2018-19320,16,cve-2015-6072,8,cve-2015-7676,12,cve-2016-5699,11,cve-2016-10579,12,cve-2018-1000420,12,cve-2016-1792,0,cve-2019-6250,14,cve-2019-5816,6,cve-2019-16396,18,cve-2015-1398,8,cve-2016-0173,7
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2018-19706,8,cve-2015-2108,7,cve-2018-15593,12,cve-2017-12322,8,cve-2015-7632,8,cve-2015-1119,8,cve-2016-10768,0,cve-2019-2666,4,cve-2019-12372,8,cve-2015-8480,11,cve-2019-7277,8,cve-2018-1000659,16,cve-2017-0529,19
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2018-0592,0,cve-2018-4978,8,cve-2019-13241,13,cve-2019-2777,7,cve-2015-6166,8,cve-2018-3965,18,cve-2017-15882,13,cve-2018-1022,6,cve-2018-7280,8,cve-2019-7258,8,cve-2018-2826,8,cve-2018-18727,8,cve-2017-1000060,8,cve-2018-17581,13,cve-2016-0061,19,cve-2017-5593,8
